时间,     温度,          热重
94.4,   529.60724,   -6.94046     
94.5,   529.69458,   -6.94185     
94.5,   529.75525,   -6.94320     
94.5,   529.83331,   -6.94437     
94.5,   529.94751,   -6.94580     
94.5,   530.02051,   -6.94706     
94.5,   530.10461,   -6.94842     
94.6,   530.17194,   -6.94982     
94.6,   530.25861,   -6.95107     
94.6,   530.34412,   -6.95236     
94.6,   530.44147,   -6.95368     
94.6,   530.52405,   -6.95506     
94.6,   530.63043,   -6.95624     
94.7,   530.70117,   -6.95749     
94.7,   530.79578,   -6.95874     
94.7,   530.88440,   -6.96004     
94.7,   530.97443,   -6.96132     
94.7,   531.04462,   -6.96268     
94.7,   531.12628,   -6.96391     
94.8,   531.21582,   -6.96505     
94.8,   531.26727,   -6.96642     
94.8,   531.33899,   -6.96772     
94.8,   531.46387,   -6.96898     
94.8,   531.56030,   -6.97016     
94.8,   531.63855,   -6.97149     
94.9,   531.72522,   -6.97272     
94.9,   531.81238,   -6.97392     
94.9,   531.93317,   -6.97536     
94.9,   532.00403,   -6.97664     
94.9,   532.08844,   -6.97759     
94.9,   532.16864,   -6.97880     
95.0,   532.23096,   -6.97999     
95.0,   532.32556,   -6.98127     
95.0,   532.41772,   -6.98239     
95.0,   532.51489,   -6.98364     
95.0,   532.58752,   -6.98489     
95.0,   532.67633,   -6.98603     
95.1,   532.77307,   -6.98707     
95.1,   532.88531,   -6.98833     
95.1,   532.94269,   -6.98933     
95.1,   533.01630,   -6.99051     
95.1,   533.09021,   -6.99172     
95.1,   533.18848,   -6.99278     
95.2,   533.28607,   -6.99390     
95.2,   533.37653,   -6.99517     
95.2,   533.46844,   -6.99628     
95.2,   533.55652,   -6.99732     
95.2,   533.66217,   -6.99844     
95.2,   533.72913,   -6.99955     
95.3,   533.83795,   -7.00076     
95.3,   533.90320,   -7.00176     
95.3,   533.97131,   -7.00277     
95.3,   534.06378,   -7.00389     
95.3,   534.15417,   -7.00501     
95.3,   534.25006,   -7.00624     
95.4,   534.32245,   -7.00735     
95.4,   534.38965,   -7.00855     
95.4,   534.47449,   -7.00962     
95.4,   534.57733,   -7.01068     
95.4,   534.67761,   -7.01165     
95.4,   534.76508,   -7.01270     
95.5,   534.83063,   -7.01367     
95.5,   534.91498,   -7.01472     
95.5,   535.00293,   -7.01587     
95.5,   535.10059,   -7.01674     
95.5,   535.18384,   -7.01782     
95.5,   535.26270,   -7.01868     
95.6,   535.33051,   -7.01978     
95.6,   535.42517,   -7.02075     
95.6,   535.51965,   -7.02187     
95.6,   535.60583,   -7.02275     
95.6,   535.68445,   -7.02381     
95.6,   535.78027,   -7.02483     
95.7,   535.84601,   -7.02586     
95.7,   535.93414,   -7.02681     
95.7,   536.04156,   -7.02778     
95.7,   536.14978,   -7.02894     
95.7,   536.22937,   -7.02978     
95.7,   536.30035,   -7.03067     
95.8,   536.39496,   -7.03127     
95.8,   536.48834,   -7.03232     
95.8,   536.55225,   -7.03316     
95.8,   536.63666,   -7.03381     
95.8,   536.73718,   -7.03467     
95.8,   536.81763,   -7.03557     
95.9,   536.91272,   -7.03648     
95.9,   537.01013,   -7.03728     
95.9,   537.10919,   -7.03819     
95.9,   537.17560,   -7.03897     
95.9,   537.23871,   -7.03984     
95.9,   537.33820,   -7.04058     
96.0,   537.43494,   -7.04152     
96.0,   537.51703,   -7.04241     
96.0,   537.59875,   -7.04314     
96.0,   537.69965,   -7.04387     
