时间,     温度,          热重
82.5,   445.78552,   -7.31098     
82.5,   445.90649,   -7.31347     
82.5,   445.95908,   -7.31589     
82.6,   446.02563,   -7.31823     
82.6,   446.11139,   -7.32062     
82.6,   446.20453,   -7.32290     
82.6,   446.27048,   -7.32514     
82.6,   446.36392,   -7.32732     
82.6,   446.45224,   -7.32963     
82.7,   446.53387,   -7.33205     
82.7,   446.60168,   -7.33430     
82.7,   446.68738,   -7.33649     
82.7,   446.84421,   -7.33861     
82.7,   446.93002,   -7.34088     
82.7,   446.98843,   -7.34324     
82.8,   447.08737,   -7.34561     
82.8,   447.16611,   -7.34795     
82.8,   447.23380,   -7.35030     
82.8,   447.30615,   -7.35257     
82.8,   447.41449,   -7.35486     
82.8,   447.50330,   -7.35724     
82.9,   447.57913,   -7.35949     
82.9,   447.67422,   -7.36160     
82.9,   447.77866,   -7.36364     
82.9,   447.87943,   -7.36572     
82.9,   447.94943,   -7.36781     
82.9,   448.03940,   -7.36991     
83.0,   448.12659,   -7.37195     
83.0,   448.16208,   -7.37365     
83.0,   448.23154,   -7.37517     
83.0,   448.33948,   -7.37695     
83.0,   448.41718,   -7.37883     
83.0,   448.50827,   -7.38056     
83.1,   448.60300,   -7.38242     
83.1,   448.67981,   -7.38403     
83.1,   448.76657,   -7.38565     
83.1,   448.86212,   -7.38741     
83.1,   448.94302,   -7.38918     
83.1,   449.04373,   -7.39099     
83.2,   449.15173,   -7.39293     
83.2,   449.22617,   -7.39490     
83.2,   449.32532,   -7.39677     
83.2,   449.42233,   -7.39870     
83.2,   449.50418,   -7.40075     
83.2,   449.56339,   -7.40278     
83.3,   449.63742,   -7.40493     
83.3,   449.72522,   -7.40695     
83.3,   449.81711,   -7.40901     
83.3,   449.91586,   -7.41114     
83.3,   449.98868,   -7.41331     
83.3,   450.05490,   -7.41544     
83.4,   450.15637,   -7.41765     
83.4,   450.23593,   -7.41967     
83.4,   450.34436,   -7.42160     
83.4,   450.45319,   -7.42338     
83.4,   450.52231,   -7.42500     
83.4,   450.57800,   -7.42646     
83.5,   450.67459,   -7.42807     
83.5,   450.76901,   -7.42967     
83.5,   450.84821,   -7.43128     
83.5,   450.94244,   -7.43276     
83.5,   451.01166,   -7.43454     
83.5,   451.10782,   -7.43640     
83.6,   451.21051,   -7.43835     
83.6,   451.30457,   -7.44022     
83.6,   451.39548,   -7.44214     
83.6,   451.47589,   -7.44402     
83.6,   451.54163,   -7.44610     
83.6,   451.60135,   -7.44819     
83.7,   451.70630,   -7.45034     
83.7,   451.79779,   -7.45239     
83.7,   451.88324,   -7.45442     
83.7,   451.98471,   -7.45656     
83.7,   452.06400,   -7.45863     
83.7,   452.12485,   -7.46085     
83.8,   452.22363,   -7.46299     
83.8,   452.31119,   -7.46514     
83.8,   452.39893,   -7.46736     
83.8,   452.48474,   -7.46950     
83.8,   452.57053,   -7.47169     
83.8,   452.65988,   -7.47383     
83.9,   452.75299,   -7.47587     
83.9,   452.82672,   -7.47776     
83.9,   452.90036,   -7.47950     
83.9,   452.97488,   -7.48126     
83.9,   453.06845,   -7.48319     
83.9,   453.15869,   -7.48523     
84.0,   453.24539,   -7.48714     
84.0,   453.34558,   -7.48921     
84.0,   453.39709,   -7.49122     
84.0,   453.48203,   -7.49317     
84.0,   453.59009,   -7.49519     
84.0,   453.67783,   -7.49714     
84.1,   453.76654,   -7.49902     
84.1,   453.85724,   -7.50085     
84.1,   453.95508,   -7.50266     
84.1,   454.04651,   -7.50443     
84.1,   454.15384,   -7.50634     
84.1,   454.20776,   -7.50821     
84.2,   454.30490,   -7.51001     
84.2,   454.41440,   -7.51167     
84.2,   454.48438,   -7.51317     
84.2,   454.57211,   -7.51470     
84.2,   454.64758,   -7.51636     
84.2,   454.73318,   -7.51800     
84.3,   454.80225,   -7.51982     
84.3,   454.89609,   -7.52150     
84.3,   454.99564,   -7.52331     
84.3,   455.05960,   -7.52512     
84.3,   455.14059,   -7.52696     
84.3,   455.23633,   -7.52873     
84.4,   455.33481,   -7.53035     
84.4,   455.44199,   -7.53203     
84.4,   455.52600,   -7.53374     
84.4,   455.58853,   -7.53548     
84.4,   455.64609,   -7.53718     
84.4,   455.74667,   -7.53884     
84.5,   455.85785,   -7.54059     
84.5,   455.93680,   -7.54225     
84.5,   456.05142,   -7.54395     
84.5,   456.12170,   -7.54562     
84.5,   456.21335,   -7.54723     
84.5,   456.32220,   -7.54886     
84.6,   456.37421,   -7.55031     
84.6,   456.45486,   -7.55178     
84.6,   456.56454,   -7.55325     
84.6,   456.65170,   -7.55480     
84.6,   456.74411,   -7.55641     
84.6,   456.82288,   -7.55803     
84.7,   456.90451,   -7.55964     
84.7,   456.98441,   -7.56119     
84.7,   457.05740,   -7.56259     
84.7,   457.16498,   -7.56401     
84.7,   457.26978,   -7.56573     
84.7,   457.32864,   -7.56730     
84.8,   457.43396,   -7.56904     
84.8,   457.50888,   -7.57081     
84.8,   457.58615,   -7.57245     
84.8,   457.68857,   -7.57411     
84.8,   457.78101,   -7.57577     
84.8,   457.85516,   -7.57753     
84.9,   457.93420,   -7.57927     
84.9,   458.02591,   -7.58097     
84.9,   458.14893,   -7.58268     
84.9,   458.21185,   -7.58443     
84.9,   458.29831,   -7.58610     
84.9,   458.37512,   -7.58776     
85.0,   458.43802,   -7.58939     
85.0,   458.54050,   -7.59099     
85.0,   458.62729,   -7.59241     
85.0,   458.74307,   -7.59394     
85.0,   458.80551,   -7.59546     
85.0,   458.88916,   -7.59697     
85.1,   458.98849,   -7.59851     
85.1,   459.07050,   -7.60012     
85.1,   459.16321,   -7.60148     
85.1,   459.24612,   -7.60295     
85.1,   459.31192,   -7.60448     
85.1,   459.39633,   -7.60602     
85.2,   459.48602,   -7.60771     
85.2,   459.57892,   -7.60926     
85.2,   459.67392,   -7.61080     
85.2,   459.76196,   -7.61231     
85.2,   459.86462,   -7.61376     
85.2,   459.95557,   -7.61505     
85.3,   460.03152,   -7.61632     
85.3,   460.09763,   -7.61769     
85.3,   460.20023,   -7.61900     
85.3,   460.30396,   -7.62058     
85.3,   460.38803,   -7.62212     
85.3,   460.47717,   -7.62353     
85.4,   460.56262,   -7.62502     
85.4,   460.62198,   -7.62616     
85.4,   460.71158,   -7.62725     
85.4,   460.82050,   -7.62841     
85.4,   460.90326,   -7.62965     
85.4,   461.01157,   -7.63085     
85.5,   461.04868,   -7.63206     
85.5,   461.11221,   -7.63334     
85.5,   461.21332,   -7.63462     
85.5,   461.32855,   -7.63575     
85.5,   461.43677,   -7.63693     
85.5,   461.51102,   -7.63809     
85.6,   461.61377,   -7.63916     
85.6,   461.71756,   -7.64023     
85.6,   461.79968,   -7.64126     
85.6,   461.86978,   -7.64243     
85.6,   461.93948,   -7.64355     
85.6,   462.05865,   -7.64455     
85.7,   462.14584,   -7.64544     
85.7,   462.23956,   -7.64613     
85.7,   462.36948,   -7.64706     
85.7,   462.44464,   -7.64803     
85.7,   462.50317,   -7.64911     
85.7,   462.60071,   -7.65015     
85.8,   462.69745,   -7.65127     
85.8,   462.79114,   -7.65232     
85.8,   462.89270,   -7.65344     
85.8,   462.94858,   -7.65457     
85.8,   463.02838,   -7.65561     
85.8,   463.12119,   -7.65678     
85.9,   463.22623,   -7.65792     
85.9,   463.30051,   -7.65916     
85.9,   463.41068,   -7.66053     
85.9,   463.50177,   -7.66177     
